# schema_version: 1.0.0
base_item,variant_id,namespace,model_path
diamond_pickaxe,967,,
diamond_pickaxe,968,,
diamond_pickaxe,969,,
diamond_pickaxe,970,,
diamond_pickaxe,971,,
diamond_pickaxe,972,,
diamond_pickaxe,973,,
diamond_pickaxe,974,,
diamond_pickaxe,975,,
diamond_pickaxe,976,,
diamond_pickaxe,977,,
diamond_pickaxe,978,,
diamond_pickaxe,979,,
diamond_pickaxe,980,,
diamond_pickaxe,981,,
diamond_pickaxe,982,,
diamond_pickaxe,983,,
diamond_pickaxe,984,,
diamond_pickaxe,985,,
diamond_pickaxe,986,,
diamond_pickaxe,987,,
diamond_pickaxe,988,,
diamond_pickaxe,989,,
diamond_pickaxe,990,,
diamond_pickaxe,991,,
diamond_pickaxe,992,,
diamond_pickaxe,993,,
diamond_pickaxe,994,,
diamond_pickaxe,995,,
diamond_pickaxe,996,,
diamond_pickaxe,997,,
diamond_pickaxe,998,,
diamond_pickaxe,999,,
diamond_pickaxe,1000,,
diamond_pickaxe,1001,toasaga,toasaga/1
diamond_pickaxe,1002,toasaga,toasaga/2
diamond_pickaxe,1003,toasaga,toasaga/3
diamond_pickaxe,1004,toasaga,toasaga/4
diamond_pickaxe,1005,toasaga,toasaga/5
diamond_pickaxe,1006,toasaga,toasaga/6
diamond_pickaxe,1007,toasaga,toasaga/7
diamond_pickaxe,1008,toasaga,toasaga/8
diamond_pickaxe,1009,toasaga,toasaga/9
diamond_pickaxe,1010,toasaga,toasaga/10
diamond_pickaxe,1011,toasaga,toasaga/11
diamond_pickaxe,1012,toasaga,toasaga/12
diamond_pickaxe,1013,,
diamond_pickaxe,1014,,
diamond_pickaxe,1015,toasaga,toasaga/15
diamond_pickaxe,1016,toasaga,toasaga/16
diamond_pickaxe,1017,toasaga,toasaga/17
diamond_pickaxe,1018,toasaga,toasaga/18
diamond_pickaxe,1019,toasaga,toasaga/19
diamond_pickaxe,1020,toasaga,toasaga/20
diamond_pickaxe,1021,toasaga,toasaga/21
diamond_pickaxe,1022,toasaga,toasaga/22
diamond_pickaxe,1023,toasaga,toasaga/23
diamond_pickaxe,1024,toasaga,toasaga/24
diamond_pickaxe,1025,toasaga,toasaga/25
diamond_pickaxe,1026,toasaga,toasaga/26
diamond_pickaxe,1027,toasaga,toasaga/27
diamond_pickaxe,1028,toasaga,toasaga/28
diamond_pickaxe,1029,toasaga,toasaga/29
diamond_pickaxe,1030,toasaga,toasaga/30
diamond_pickaxe,1031,toasaga,toasaga/31
diamond_pickaxe,1032,toasaga,toasaga/32
diamond_pickaxe,1033,toasaga,toasaga/33
diamond_pickaxe,1034,toasaga,toasaga/34
diamond_pickaxe,1035,toasaga,toasaga/35
diamond_pickaxe,1036,toasaga,toasaga/36
diamond_pickaxe,1037,toasaga,toasaga/37
diamond_pickaxe,1038,toasaga,toasaga/38
diamond_pickaxe,1039,toasaga,toasaga/39
diamond_pickaxe,1040,,
diamond_pickaxe,1041,toasaga,toasaga/41
diamond_pickaxe,1042,toasaga,toasaga/42
diamond_pickaxe,1043,toasaga,toasaga/43
diamond_pickaxe,1044,toasaga,toasaga/44
diamond_pickaxe,1045,toasaga,toasaga/45
diamond_pickaxe,1046,toasaga,toasaga/46
diamond_pickaxe,1047,toasaga,toasaga/47
diamond_pickaxe,1048,toasaga,toasaga/48
diamond_pickaxe,1049,toasaga,toasaga/49
diamond_pickaxe,1050,toasaga,toasaga/50
diamond_pickaxe,1051,toasaga,toasaga/51
diamond_pickaxe,1052,toasaga,toasaga/52
diamond_pickaxe,1053,toasaga,toasaga/53
diamond_pickaxe,1054,toasaga,toasaga/54
diamond_pickaxe,1055,toasaga,toasaga/55
diamond_pickaxe,1056,toasaga,toasaga/56
diamond_pickaxe,1057,toasaga,toasaga/57
diamond_pickaxe,1058,toasaga,toasaga/58
diamond_pickaxe,1059,toasaga,toasaga/59
diamond_pickaxe,1060,toasaga,toasaga/60
diamond_pickaxe,1061,toasaga,toasaga/61
diamond_pickaxe,1062,toasaga,toasaga/62
diamond_pickaxe,1063,toasaga,toasaga/63
diamond_pickaxe,1064,toasaga,toasaga/64
diamond_pickaxe,1065,toasaga,toasaga/65
diamond_pickaxe,1066,toasaga,toasaga/66
diamond_pickaxe,1067,,
diamond_pickaxe,1068,toasaga,toasaga/68
diamond_pickaxe,1069,,
diamond_pickaxe,1070,toasaga,toasaga/70
diamond_pickaxe,1071,toasaga,toasaga/71
diamond_pickaxe,1072,toasaga,toasaga/72
diamond_pickaxe,1073,,
diamond_pickaxe,1074,,
diamond_pickaxe,1075,,
diamond_pickaxe,1076,,
diamond_pickaxe,1077,,
diamond_pickaxe,1078,,
diamond_pickaxe,1079,,
diamond_pickaxe,1080,,
diamond_pickaxe,1081,,
diamond_pickaxe,1082,,
diamond_pickaxe,1083,,
diamond_pickaxe,1084,,
diamond_pickaxe,1085,,
diamond_pickaxe,1086,,
diamond_pickaxe,1087,,
diamond_pickaxe,1088,,
diamond_pickaxe,1089,,
diamond_pickaxe,1090,,
diamond_pickaxe,1091,,
diamond_pickaxe,1092,,
diamond_pickaxe,1093,,
diamond_pickaxe,1094,,
diamond_pickaxe,1095,,
diamond_pickaxe,1096,,
diamond_pickaxe,1097,,
diamond_pickaxe,1098,,
diamond_pickaxe,1099,,
diamond_pickaxe,1100,,
diamond_pickaxe,1101,,
diamond_pickaxe,1102,,
diamond_pickaxe,1103,,
diamond_pickaxe,1104,,
diamond_pickaxe,1105,,
diamond_pickaxe,1106,,
diamond_pickaxe,1107,,
diamond_pickaxe,1108,,
diamond_pickaxe,1109,,
diamond_pickaxe,1110,,
diamond_pickaxe,1111,,
diamond_pickaxe,1112,,
diamond_pickaxe,1113,,
diamond_pickaxe,1114,,
diamond_pickaxe,1115,,
diamond_pickaxe,1116,,
diamond_pickaxe,1117,,
diamond_pickaxe,1118,,
diamond_pickaxe,1119,,
diamond_pickaxe,1120,,
diamond_pickaxe,1121,,
diamond_pickaxe,1122,,
diamond_pickaxe,1123,,
diamond_pickaxe,1124,,
diamond_pickaxe,1125,,
diamond_pickaxe,1126,,
diamond_pickaxe,1127,,
diamond_pickaxe,1128,,
diamond_pickaxe,1129,,
diamond_pickaxe,1130,,
diamond_pickaxe,1131,,
golden_axe,1,,
golden_axe,2,other,sign/2
golden_axe,3,other,sign/3
golden_axe,4,other,sign/4
golden_axe,5,other,sign/5
golden_axe,6,other,sign/6
golden_axe,7,other,sign/7
golden_axe,8,other,sign/8
golden_axe,9,other,sign/9
golden_axe,10,other,sign/10
golden_axe,11,other,sign/11
golden_axe,12,other,sign/12
golden_axe,13,other,sign/13
golden_axe,14,other,sign/14
golden_axe,15,other,sign/15
golden_axe,16,other,sign/16
golden_axe,17,other,sign/17
golden_axe,18,other,sign/18
golden_axe,19,other,sign/19
golden_axe,20,other,sign/20
golden_axe,21,other,sign/21
golden_axe,22,other,sign/22
golden_axe,23,other,sign/23
golden_axe,24,,
golden_axe,25,,
golden_axe,26,,
golden_axe,27,,
golden_axe,28,,
golden_axe,29,,
golden_axe,30,,
golden_axe,31,,
golden_axe,32,,
golden_hoe,1,,
golden_hoe,2,,
golden_hoe,3,,
golden_hoe,4,,
golden_hoe,5,,
golden_hoe,6,,
golden_hoe,7,,
golden_hoe,8,,
golden_hoe,9,,
golden_hoe,10,,
golden_hoe,11,,
golden_hoe,12,,
golden_hoe,13,,
golden_hoe,14,,
golden_hoe,15,,
golden_hoe,16,,
golden_hoe,17,,
golden_hoe,18,,
golden_hoe,19,,
golden_hoe,20,,
golden_hoe,21,,
golden_hoe,22,,
golden_hoe,23,,
golden_hoe,24,,
golden_hoe,25,,
golden_hoe,26,,
golden_hoe,27,,
golden_hoe,28,,
golden_hoe,29,,
golden_hoe,30,,
golden_hoe,31,,
golden_hoe,32,,
golden_pickaxe,1,posuo,posuo/201
golden_pickaxe,2,posuo,posuo/202
golden_pickaxe,3,posuo,posuo/203
golden_pickaxe,4,posuo,posuo/204
golden_pickaxe,5,posuo,posuo/205
golden_pickaxe,6,posuo,posuo/206
golden_pickaxe,7,posuo,posuo/207
golden_pickaxe,8,posuo,posuo/208
golden_pickaxe,9,posuo,posuo/209
golden_pickaxe,10,posuo,posuo/210
golden_pickaxe,11,posuo,posuo/211
golden_pickaxe,12,posuo,posuo/212
golden_pickaxe,13,posuo,posuo/213
golden_pickaxe,14,posuo,posuo/214
golden_pickaxe,15,posuo,posuo/215
golden_pickaxe,16,posuo,posuo/216
golden_pickaxe,17,posuo,posuo/217
golden_pickaxe,18,posuo,posuo/218
golden_pickaxe,19,posuo,posuo/219
golden_pickaxe,20,posuo,posuo/220
golden_pickaxe,21,,
golden_pickaxe,22,posuo,posuo/222
golden_pickaxe,23,,
golden_pickaxe,24,,
golden_pickaxe,25,,
golden_pickaxe,26,,
golden_pickaxe,27,,
golden_pickaxe,28,posuo,posuo/228
golden_pickaxe,29,,
golden_pickaxe,30,posuo,posuo/230
golden_pickaxe,31,posuo,posuo/231
golden_pickaxe,32,posuo,posuo/232
iron_hoe,1,fk,fk/1
iron_hoe,2,fk,fk/2
iron_hoe,3,fk,fk/3
iron_hoe,4,fk,fk/4
iron_hoe,5,fk,fk/5
iron_hoe,6,fk,fk/6
iron_hoe,7,fk,fk/7
iron_hoe,8,fk,fk/8
iron_hoe,9,fk,fk/9
iron_hoe,10,fk,fk/10
iron_hoe,11,fk,fk/11
iron_hoe,12,fk,fk/12
iron_hoe,13,fk,fk/13
iron_hoe,14,fk,fk/14
iron_hoe,15,,
iron_hoe,16,,
iron_hoe,17,,
iron_hoe,18,,
iron_hoe,19,,
iron_hoe,20,,
iron_hoe,21,,
iron_hoe,22,,
iron_hoe,23,,
iron_hoe,24,,
iron_hoe,25,,
iron_hoe,26,,
iron_hoe,27,,
iron_hoe,28,,
iron_hoe,29,,
iron_hoe,30,,
iron_hoe,31,,
iron_hoe,32,,
iron_hoe,33,,
iron_hoe,34,,
iron_hoe,35,,
iron_hoe,36,,
iron_hoe,37,,
iron_hoe,38,,
iron_hoe,39,,
iron_hoe,40,,
iron_hoe,41,,
iron_hoe,42,,
iron_hoe,43,,
iron_hoe,44,,
iron_hoe,45,,
iron_hoe,46,,
iron_hoe,47,,
iron_hoe,48,,
iron_hoe,49,,
iron_hoe,50,,
iron_hoe,51,,
iron_hoe,52,,
iron_hoe,53,,
iron_hoe,54,,
iron_hoe,55,,
iron_hoe,56,,
iron_hoe,57,,
iron_hoe,58,,
iron_hoe,59,,
iron_hoe,60,,
iron_hoe,61,,
iron_hoe,62,,
iron_hoe,63,,
iron_hoe,64,,
iron_hoe,65,,
iron_hoe,66,,
iron_hoe,67,,
iron_hoe,68,,
iron_hoe,69,,
iron_hoe,70,,
iron_hoe,71,,
iron_hoe,72,,
iron_hoe,73,,
iron_hoe,74,,
iron_hoe,75,,
iron_hoe,76,,
iron_hoe,77,,
iron_hoe,78,,
iron_hoe,79,,
iron_hoe,80,,
iron_hoe,81,,
iron_hoe,82,,
iron_hoe,83,,
iron_hoe,84,,
iron_hoe,85,,
iron_hoe,86,,
iron_hoe,87,,
iron_hoe,88,,
iron_hoe,89,,
iron_hoe,90,,
iron_hoe,91,,
iron_hoe,92,,
iron_hoe,93,,
iron_hoe,94,,
iron_hoe,95,,
iron_hoe,96,,
iron_hoe,97,,
iron_hoe,98,,
iron_hoe,99,,
iron_hoe,100,,
iron_hoe,101,,
iron_hoe,102,,
iron_hoe,103,,
iron_hoe,104,,
iron_hoe,105,,
iron_hoe,106,,
iron_hoe,107,,
iron_hoe,108,,
iron_hoe,109,,
iron_hoe,110,,
iron_hoe,111,,
iron_hoe,112,,
iron_hoe,113,,
iron_hoe,114,,
iron_hoe,115,,
iron_hoe,116,,
iron_hoe,117,,
iron_hoe,118,,
iron_hoe,119,,
iron_hoe,120,,
iron_hoe,121,,
iron_hoe,122,,
iron_hoe,123,,
iron_hoe,124,,
iron_hoe,125,,
iron_hoe,126,,
iron_hoe,127,,
iron_hoe,128,,
iron_hoe,129,,
iron_hoe,130,,
iron_hoe,131,,
iron_hoe,132,,
iron_hoe,133,,
iron_hoe,134,,
iron_hoe,135,,
iron_hoe,136,,
iron_hoe,137,,
iron_hoe,138,,
iron_hoe,139,,
iron_hoe,140,,
iron_hoe,141,,
iron_hoe,142,,
iron_hoe,143,,
iron_hoe,144,,
iron_hoe,145,,
iron_hoe,146,,
iron_hoe,147,,
iron_hoe,148,,
iron_hoe,149,,
iron_hoe,150,,
iron_hoe,151,,
iron_hoe,152,,
iron_hoe,153,,
iron_hoe,154,,
iron_hoe,155,,
iron_hoe,156,,
iron_hoe,157,,
iron_hoe,158,,
iron_hoe,159,,
iron_hoe,160,,
iron_hoe,161,,
iron_hoe,162,,
iron_hoe,163,,
iron_hoe,164,,
iron_hoe,165,,
iron_hoe,166,,
iron_hoe,167,,
iron_hoe,168,,
iron_hoe,169,,
iron_hoe,170,,
iron_hoe,171,,
iron_hoe,172,,
iron_hoe,173,,
iron_hoe,174,,
iron_hoe,175,,
iron_hoe,176,,
iron_hoe,177,,
iron_hoe,178,,
iron_hoe,179,,
iron_hoe,180,,
iron_hoe,181,,
iron_hoe,182,,
iron_hoe,183,,
iron_hoe,184,,
iron_hoe,185,,
iron_hoe,186,,
iron_hoe,187,,
iron_hoe,188,,
iron_hoe,189,,
iron_hoe,190,,
iron_hoe,191,,
iron_hoe,192,,
iron_hoe,193,,
iron_hoe,194,,
iron_hoe,195,,
iron_hoe,196,,
iron_hoe,197,,
iron_hoe,198,,
iron_hoe,199,,
iron_hoe,200,,
iron_hoe,201,,
iron_hoe,202,,
iron_hoe,203,,
iron_hoe,204,,
iron_hoe,205,,
iron_hoe,206,,
iron_hoe,207,,
iron_hoe,208,,
iron_hoe,209,,
iron_hoe,210,,
iron_hoe,211,,
iron_hoe,212,,
iron_hoe,213,,
iron_hoe,214,,
iron_hoe,215,,
iron_hoe,216,,
iron_hoe,217,,
iron_hoe,218,,
iron_hoe,219,,
iron_hoe,220,,
iron_hoe,221,,
iron_hoe,222,,
iron_hoe,223,,
iron_hoe,224,,
iron_hoe,225,,
iron_hoe,226,,
iron_hoe,227,,
iron_hoe,228,,
iron_hoe,229,,
iron_hoe,230,,
iron_hoe,231,,
iron_hoe,232,,
iron_hoe,233,,
iron_hoe,234,,
iron_hoe,235,,
iron_hoe,236,,
iron_hoe,237,,
iron_hoe,238,,
iron_hoe,239,,
iron_hoe,240,,
iron_hoe,241,,
iron_hoe,242,,
iron_hoe,243,,
iron_hoe,244,,
iron_hoe,245,,
iron_hoe,246,,
iron_hoe,247,,
iron_hoe,248,,
iron_hoe,249,,
iron_hoe,250,,
iron_pickaxe,1,nikki,nikki/1
iron_pickaxe,2,nikki,nikki/2
iron_pickaxe,3,nikki,nikki/3
iron_pickaxe,4,nikki,nikki/4
iron_pickaxe,5,nikki,nikki/5
iron_pickaxe,6,nikki,nikki/6
iron_pickaxe,7,nikki,nikki/7
iron_pickaxe,8,nikki,nikki/8
iron_pickaxe,9,nikki,nikki/9
iron_pickaxe,10,nikki,nikki/10
iron_pickaxe,11,nikki,nikki/11
iron_pickaxe,12,,
iron_pickaxe,13,,
iron_pickaxe,14,,
iron_pickaxe,15,,
iron_pickaxe,16,nikki,nikki/16
iron_pickaxe,17,nikki,nikki/17
iron_pickaxe,18,nikki,nikki/18
iron_pickaxe,19,nikki,nikki/19
iron_pickaxe,20,nikki,nikki/20
iron_pickaxe,21,nikki,nikki/21
iron_pickaxe,22,nikki,nikki/22
iron_pickaxe,23,nikki,nikki/23
iron_pickaxe,24,nikki,nikki/24
iron_pickaxe,25,nikki,nikki/25
iron_pickaxe,26,nikki,nikki/26
iron_pickaxe,27,nikki,nikki/27
iron_pickaxe,28,nikki,nikki/28
iron_pickaxe,29,,
iron_pickaxe,30,nikki,nikki/30
iron_pickaxe,31,nikki,nikki/31
iron_pickaxe,32,,
iron_pickaxe,33,,
iron_pickaxe,34,,
iron_pickaxe,35,,
iron_pickaxe,36,,
iron_pickaxe,37,,
iron_pickaxe,38,nikki,nikki/38
iron_pickaxe,39,nikki,nikki/39
iron_pickaxe,40,nikki,nikki/40
iron_pickaxe,41,,
iron_pickaxe,42,,
iron_pickaxe,43,,
iron_pickaxe,44,,
iron_pickaxe,45,nikki,nikki/45
iron_pickaxe,46,nikki,nikki/46
iron_pickaxe,47,nikki,nikki/47
iron_pickaxe,48,nikki,nikki/48
iron_pickaxe,49,nikki,nikki/49
iron_pickaxe,50,nikki,nikki/50
iron_pickaxe,51,nikki,nikki/51
iron_pickaxe,52,nikki,nikki/52
iron_pickaxe,53,,
iron_pickaxe,54,,
iron_pickaxe,55,,
iron_pickaxe,56,,
iron_pickaxe,57,,
iron_pickaxe,58,,
iron_pickaxe,59,,
iron_pickaxe,60,,
iron_pickaxe,61,,
iron_pickaxe,62,,
iron_pickaxe,63,,
iron_pickaxe,64,,
iron_pickaxe,65,,
iron_pickaxe,66,,
iron_pickaxe,67,,
iron_pickaxe,68,,
iron_pickaxe,69,,
iron_pickaxe,70,,
iron_pickaxe,71,,
iron_pickaxe,72,,
iron_pickaxe,73,,
iron_pickaxe,74,,
iron_pickaxe,75,,
iron_pickaxe,76,,
iron_pickaxe,77,,
iron_pickaxe,78,,
iron_pickaxe,79,,
iron_pickaxe,80,,
iron_pickaxe,81,,
iron_pickaxe,82,,
iron_pickaxe,83,,
iron_pickaxe,84,,
iron_pickaxe,85,,
iron_pickaxe,86,,
iron_pickaxe,87,,
iron_pickaxe,88,,
iron_pickaxe,89,,
iron_pickaxe,90,,
iron_pickaxe,91,,
iron_pickaxe,92,,
iron_pickaxe,93,,
iron_pickaxe,94,,
iron_pickaxe,95,,
iron_pickaxe,96,,
iron_pickaxe,97,,
iron_pickaxe,98,,
iron_pickaxe,99,,
iron_pickaxe,100,,
iron_pickaxe,101,,
iron_pickaxe,102,,
iron_pickaxe,103,,
iron_pickaxe,104,,
iron_pickaxe,105,,
iron_pickaxe,106,,
iron_pickaxe,107,,
iron_pickaxe,108,,
iron_pickaxe,109,,
iron_pickaxe,110,,
iron_pickaxe,111,,
iron_pickaxe,112,,
iron_pickaxe,113,,
iron_pickaxe,114,,
iron_pickaxe,115,,
iron_pickaxe,116,,
iron_pickaxe,117,,
iron_pickaxe,118,,
iron_pickaxe,119,,
iron_pickaxe,120,,
iron_pickaxe,121,,
iron_pickaxe,122,,
iron_pickaxe,123,,
iron_pickaxe,124,,
iron_pickaxe,125,,
iron_pickaxe,126,,
iron_pickaxe,127,,
iron_pickaxe,128,,
iron_pickaxe,129,,
iron_pickaxe,130,,
iron_pickaxe,131,,
iron_pickaxe,132,,
iron_pickaxe,133,,
iron_pickaxe,134,,
iron_pickaxe,135,,
iron_pickaxe,136,,
iron_pickaxe,137,,
iron_pickaxe,138,,
iron_pickaxe,139,,
iron_pickaxe,140,,
iron_pickaxe,141,,
iron_pickaxe,142,,
iron_pickaxe,143,,
iron_pickaxe,144,,
iron_pickaxe,145,,
iron_pickaxe,146,,
iron_pickaxe,147,,
iron_pickaxe,148,,
iron_pickaxe,149,,
iron_pickaxe,150,,
iron_pickaxe,151,,
iron_pickaxe,152,,
iron_pickaxe,153,,
iron_pickaxe,154,,
iron_pickaxe,155,,
iron_pickaxe,156,,
iron_pickaxe,157,,
iron_pickaxe,158,,
iron_pickaxe,159,,
iron_pickaxe,160,,
iron_pickaxe,161,,
iron_pickaxe,162,,
iron_pickaxe,163,,
iron_pickaxe,164,,
iron_pickaxe,165,,
iron_pickaxe,166,,
iron_pickaxe,167,,
iron_pickaxe,168,,
iron_pickaxe,169,,
iron_pickaxe,170,,
iron_pickaxe,171,,
iron_pickaxe,172,,
iron_pickaxe,173,,
iron_pickaxe,174,,
iron_pickaxe,175,,
iron_pickaxe,176,,
iron_pickaxe,177,,
iron_pickaxe,178,,
iron_pickaxe,179,,
iron_pickaxe,180,,
iron_pickaxe,181,,
iron_pickaxe,182,,
iron_pickaxe,183,,
iron_pickaxe,184,,
iron_pickaxe,185,,
iron_pickaxe,186,,
iron_pickaxe,187,,
iron_pickaxe,188,,
iron_pickaxe,189,,
iron_pickaxe,190,,
iron_pickaxe,191,,
iron_pickaxe,192,,
iron_pickaxe,193,,
iron_pickaxe,194,,
iron_pickaxe,195,,
iron_pickaxe,196,,
iron_pickaxe,197,,
iron_pickaxe,198,,
iron_pickaxe,199,,
iron_pickaxe,200,,
iron_pickaxe,201,,
iron_pickaxe,202,,
iron_pickaxe,203,,
iron_pickaxe,204,,
iron_pickaxe,205,,
iron_pickaxe,206,,
iron_pickaxe,207,,
iron_pickaxe,208,,
iron_pickaxe,209,,
iron_pickaxe,210,,
iron_pickaxe,211,,
iron_pickaxe,212,,
iron_pickaxe,213,,
iron_pickaxe,214,,
iron_pickaxe,215,,
iron_pickaxe,216,,
iron_pickaxe,217,,
iron_pickaxe,218,,
iron_pickaxe,219,,
iron_pickaxe,220,,
iron_pickaxe,221,,
iron_pickaxe,222,,
iron_pickaxe,223,,
iron_pickaxe,224,,
iron_pickaxe,225,,
iron_pickaxe,226,,
iron_pickaxe,227,,
iron_pickaxe,228,,
iron_pickaxe,229,,
iron_pickaxe,230,,
iron_pickaxe,231,,
iron_pickaxe,232,,
iron_pickaxe,233,,
iron_pickaxe,234,,
iron_pickaxe,235,,
iron_pickaxe,236,,
iron_pickaxe,237,,
iron_pickaxe,238,,
iron_pickaxe,239,,
iron_pickaxe,240,,
iron_pickaxe,241,,
iron_pickaxe,242,,
iron_pickaxe,243,,
iron_pickaxe,244,,
iron_pickaxe,245,,
iron_pickaxe,246,,
iron_pickaxe,247,,
iron_pickaxe,248,,
iron_pickaxe,249,,
iron_pickaxe,250,,
iron_trapdoor,1,,
iron_trapdoor,2,,
iron_trapdoor,3,,
iron_trapdoor,4,,
iron_trapdoor,5,,
iron_trapdoor,6,,
iron_trapdoor,7,,
iron_trapdoor,8,,
iron_trapdoor,9,,
iron_trapdoor,10,,
iron_trapdoor,11,,
iron_trapdoor,12,,
iron_trapdoor,13,,
iron_trapdoor,14,,
iron_trapdoor,15,,
iron_trapdoor,16,,
iron_trapdoor,17,,
iron_trapdoor,18,,
iron_trapdoor,19,,
iron_trapdoor,20,,
iron_trapdoor,21,,
iron_trapdoor,22,,
iron_trapdoor,23,,
iron_trapdoor,24,,
iron_trapdoor,25,,
iron_trapdoor,26,,
iron_trapdoor,27,,
iron_trapdoor,28,,
iron_trapdoor,29,,
iron_trapdoor,30,,
iron_trapdoor,31,,
iron_trapdoor,32,,
iron_trapdoor,33,,
iron_trapdoor,34,,
iron_trapdoor,35,,
iron_trapdoor,36,,
iron_trapdoor,37,,
iron_trapdoor,38,,
iron_trapdoor,39,,
iron_trapdoor,40,,
iron_trapdoor,41,,
iron_trapdoor,42,,
iron_trapdoor,43,,
iron_trapdoor,44,,
iron_trapdoor,45,,
iron_trapdoor,46,,
iron_trapdoor,47,,
iron_trapdoor,48,,
iron_trapdoor,49,,
iron_trapdoor,50,,
iron_trapdoor,51,,
iron_trapdoor,52,,
iron_trapdoor,53,,
iron_trapdoor,54,,
iron_trapdoor,55,,
iron_trapdoor,56,,
iron_trapdoor,57,,
iron_trapdoor,58,,
iron_trapdoor,59,,
iron_trapdoor,60,,
iron_trapdoor,61,,
iron_trapdoor,62,,
iron_trapdoor,63,,
iron_trapdoor,64,,
iron_trapdoor,65,,
iron_trapdoor,66,,
iron_trapdoor,67,,
iron_trapdoor,68,,
iron_trapdoor,69,,
iron_trapdoor,70,,
iron_trapdoor,71,,
iron_trapdoor,72,,
iron_trapdoor,73,,
iron_trapdoor,74,,
iron_trapdoor,75,,
iron_trapdoor,76,,
iron_trapdoor,77,,
iron_trapdoor,78,,
iron_trapdoor,79,,
iron_trapdoor,80,,
iron_trapdoor,81,,
iron_trapdoor,82,,
iron_trapdoor,83,,
iron_trapdoor,84,,
iron_trapdoor,85,,
iron_trapdoor,86,,
iron_trapdoor,87,,
iron_trapdoor,88,,
iron_trapdoor,89,,
iron_trapdoor,90,,
iron_trapdoor,91,,
iron_trapdoor,92,,
iron_trapdoor,93,,
iron_trapdoor,94,,
iron_trapdoor,95,,
iron_trapdoor,96,,
iron_trapdoor,97,,
iron_trapdoor,98,,
iron_trapdoor,99,,
iron_trapdoor,100,other,door1/psd_frame
iron_trapdoor,101,other,door1/psd_door_l
iron_trapdoor,102,other,door1/psd_door_r
iron_trapdoor,103,,
iron_trapdoor,104,,
iron_trapdoor,105,,
iron_trapdoor,106,other,door3/psd_frame
iron_trapdoor,107,other,door3/psd_door_l
iron_trapdoor,108,other,door3/psd_door_r
iron_trapdoor,109,,
iron_trapdoor,110,,
iron_trapdoor,111,,
iron_trapdoor,112,,
iron_trapdoor,113,,
iron_trapdoor,114,,
iron_trapdoor,115,,
iron_trapdoor,116,,
iron_trapdoor,117,,
iron_trapdoor,118,,
iron_trapdoor,119,,
iron_trapdoor,120,,
iron_trapdoor,121,,
iron_trapdoor,122,,
iron_trapdoor,123,,
iron_trapdoor,124,,
iron_trapdoor,125,,
iron_trapdoor,126,,
iron_trapdoor,127,,
iron_trapdoor,128,,
iron_trapdoor,129,,
iron_trapdoor,130,,
iron_trapdoor,131,,
iron_trapdoor,132,,
iron_trapdoor,133,,
iron_trapdoor,134,,
iron_trapdoor,135,,
iron_trapdoor,136,,
iron_trapdoor,137,,
iron_trapdoor,138,,
iron_trapdoor,139,,
iron_trapdoor,140,,
iron_trapdoor,141,,
iron_trapdoor,142,,
iron_trapdoor,143,,
iron_trapdoor,144,,
iron_trapdoor,145,,
iron_trapdoor,146,,
iron_trapdoor,147,,
iron_trapdoor,148,,
iron_trapdoor,149,,
iron_trapdoor,150,,
iron_trapdoor,151,,
iron_trapdoor,152,,
iron_trapdoor,153,,
iron_trapdoor,154,,
iron_trapdoor,155,,
iron_trapdoor,156,,
iron_trapdoor,157,,
iron_trapdoor,158,,
iron_trapdoor,159,,
iron_trapdoor,160,,
iron_trapdoor,161,,
iron_trapdoor,162,,
iron_trapdoor,163,,
iron_trapdoor,164,,
iron_trapdoor,165,,
iron_trapdoor,166,,
iron_trapdoor,167,,
iron_trapdoor,168,,
iron_trapdoor,169,,
iron_trapdoor,170,,
iron_trapdoor,171,,
iron_trapdoor,172,,
iron_trapdoor,173,,
iron_trapdoor,174,,
iron_trapdoor,175,,
iron_trapdoor,176,,
iron_trapdoor,177,,
iron_trapdoor,178,,
iron_trapdoor,179,,
iron_trapdoor,180,,
iron_trapdoor,181,,
iron_trapdoor,182,,
iron_trapdoor,183,,
iron_trapdoor,184,,
iron_trapdoor,185,,
iron_trapdoor,186,,
iron_trapdoor,187,,
iron_trapdoor,188,,
iron_trapdoor,189,,
iron_trapdoor,190,,
iron_trapdoor,191,,
iron_trapdoor,192,,
iron_trapdoor,193,,
iron_trapdoor,194,,
iron_trapdoor,195,,
iron_trapdoor,196,,
iron_trapdoor,197,,
iron_trapdoor,198,,
iron_trapdoor,199,,
iron_trapdoor,200,,
iron_trapdoor,201,,
iron_trapdoor,202,,
stone_axe,1,posuo,posuo/1
stone_axe,2,,
stone_axe,3,,
stone_axe,4,,
stone_axe,5,posuo,posuo/5
stone_axe,6,posuo,posuo/6
stone_axe,7,,
stone_axe,8,posuo,posuo/8
stone_axe,9,posuo,posuo/9
stone_axe,10,posuo,posuo/10
stone_axe,11,,
stone_axe,12,posuo,posuo/12
stone_axe,13,posuo,posuo/13
stone_axe,14,posuo,posuo/14
stone_axe,15,posuo,posuo/15
stone_axe,16,posuo,posuo/16
stone_axe,17,posuo,posuo/17
stone_axe,18,posuo,posuo/18
stone_axe,19,posuo,posuo/19
stone_axe,20,posuo,posuo/20
stone_axe,21,posuo,posuo/21
stone_axe,22,posuo,posuo/22
stone_axe,23,,
stone_axe,24,posuo,posuo/24
